Time,theta_e,temp,wa,va,ua,theta,rh,QVAPOR
2018-04-29 23:45:00,330.35187,276.438,-0.3172505,-0.47537553,-0.0701921,327.08792,10.062771,0.000876921
2018-04-30 00:00:00,330.6101,276.48166,-0.11162332,-0.3991452,0.17265245,327.14383,10.689742,0.00093449425
2018-04-30 00:15:00,332.36026,276.2012,0.114190124,0.6030755,0.25040755,326.8087,17.997581,0.0015422377
2018-04-30 00:30:00,334.56305,275.56128,0.04558526,0.19017363,-0.005545765,326.04858,29.729057,0.0024337827
2018-04-30 00:45:00,333.8225,275.7161,-0.12483479,-0.6797794,-0.37240446,326.23157,26.017668,0.0021536385
2018-04-30 01:00:00,331.14053,275.72754,-0.26663697,-1.4670858,-0.53888345,326.24014,16.346838,0.0013541597
2018-04-30 01:15:00,330.41034,275.9945,-0.3935637,-2.036965,-0.85172683,326.55557,12.417529,0.0010484322
2018-04-30 01:30:00,330.67404,276.18182,-0.38057697,-0.98657787,-1.8758866,326.7779,12.38153,0.0010594389
2018-04-30 01:45:00,330.62192,276.20737,-0.32755652,-0.8960297,-2.4854093,326.8136,12.061161,0.0010339648
2018-04-30 02:00:00,330.56308,276.24588,-0.30329996,-1.4911797,-2.0543113,326.86435,11.658257,0.0010022229
2018-04-30 02:15:00,330.2641,276.505,-0.22662595,-0.8091618,-1.731727,327.17618,9.438773,0.00082654564
2018-04-30 02:30:00,330.22043,276.4223,-0.3087287,-0.86211485,-2.3101976,327.08145,9.66434,0.00084137125
2018-04-30 02:45:00,330.50238,276.80984,-0.22869393,-0.46496403,-1.3135421,327.55087,8.79036,0.0007867009
2018-04-30 03:00:00,331.50717,276.7908,-0.065829396,0.08680022,-0.66230714,327.53812,12.051513,0.0010772202
2018-04-30 03:15:00,331.24585,276.20615,0.03422722,-0.07295188,-0.40635267,326.84964,14.0391035,0.0012039084
2018-04-30 03:30:00,332.01047,276.26566,-0.3281417,-1.6465461,-0.8041043,326.9257,16.307117,0.0014044164
2018-04-30 03:45:00,332.57162,276.67395,-0.07702506,0.51574373,-0.89796543,327.40714,16.074059,0.001425038
2018-04-30 04:00:00,332.97427,276.57928,-0.05602976,-0.087931275,-0.84842646,327.2887,17.928555,0.0015787041
2018-04-30 04:15:00,333.25455,276.527,-0.049194224,-0.075666726,-0.81439567,327.22775,19.146742,0.0016797462
2018-04-30 04:30:00,332.66504,276.24323,-0.062440023,-0.4124861,-0.8775737,326.88815,18.70515,0.001608184
2018-04-30 04:45:00,333.66217,276.22116,-0.3289891,-1.0984663,-1.0797098,326.86676,22.254145,0.0019104071
2018-04-30 05:00:00,334.79602,276.39362,-0.1935949,-0.7044389,-0.65830344,327.06958,25.16579,0.002186977
2018-04-30 05:15:00,334.8804,276.24698,-0.376543,-0.9178338,-1.0450889,326.89767,26.341175,0.0022654238
2018-04-30 05:30:00,335.19455,276.18414,-0.4198299,-0.879552,-1.2917485,326.82205,27.837523,0.0023834035
2018-04-30 05:45:00,335.12045,276.16895,-0.3937742,-0.7341477,-1.1833965,326.80594,27.664772,0.0023660997
2018-04-30 06:00:00,335.07364,276.1853,-0.3255002,-0.1775781,-1.3589863,326.82767,27.38831,0.002345243
2018-04-30 06:15:00,334.30505,275.91656,-0.35236365,-1.2217355,-1.0507973,326.5133,26.324665,0.0022115093
2018-04-30 06:30:00,334.6481,276.24042,-0.43901354,-1.113199,-2.659585,326.90985,25.493114,0.002191935
2018-04-30 06:45:00,333.98624,276.3353,-0.59040093,-1.6599107,-1.8820705,327.03143,22.601152,0.0019566298
2018-04-30 07:00:00,333.2972,276.37213,-0.545017,-1.8297026,-1.079351,327.07947,20.013771,0.0017372592
2018-04-30 07:15:00,332.6851,276.10907,-0.5527685,-2.2087831,-0.76254946,326.7765,19.340298,0.0016478271
2018-04-30 07:30:00,332.39127,275.88574,-0.5297433,-2.885095,-0.026615202,326.51837,19.543623,0.0016389688
2018-04-30 07:45:00,333.43515,275.89645,-0.6791223,-2.5934632,-1.552282,326.53903,23.149279,0.0019429977
2018-04-30 08:00:00,334.04803,276.09946,-0.6086197,-1.4520136,-2.0908587,326.77545,24.116568,0.0020535963
2018-04-30 08:15:00,334.13,276.22104,-0.6496259,-0.72275066,-3.2496142,326.92392,23.662014,0.0020325007
2018-04-30 08:30:00,333.78,276.20102,-0.67145085,-1.1108127,-3.2106194,326.90338,22.55055,0.0019343378
2018-04-30 08:45:00,333.79883,276.2215,-0.66850674,-1.9796854,-2.4253092,326.91788,22.533873,0.0019355224
2018-04-30 09:00:00,333.87958,276.3109,-0.53601086,-1.8058245,-1.0416287,327.0126,22.33684,0.0019306071
2018-04-30 09:15:00,333.8836,276.2098,-0.52280986,-1.8033872,-1.2051078,326.88647,22.963465,0.0019704096
2018-04-30 09:30:00,333.70935,276.1459,-0.46902335,-1.8665899,-0.9344173,326.80765,22.742811,0.0019425555
2018-04-30 09:45:00,333.44855,275.9793,-0.5514779,-2.1585734,-1.3326195,326.60922,22.812544,0.0019255002
2018-04-30 10:00:00,333.42914,276.1419,-0.6952729,-2.0032103,-2.4400158,326.80164,21.793463,0.0018609123
2018-04-30 10:15:00,333.3233,276.13507,-0.6651684,-1.8002971,-2.4996395,326.79135,21.47258,0.0018325769
2018-04-30 10:30:00,333.21393,276.12537,-0.5622531,-1.6103553,-1.7035533,326.78256,21.136946,0.001802739
2018-04-30 10:45:00,332.95538,275.92508,-0.5786903,-1.1700342,-1.6258287,326.54654,21.381115,0.0017977459
2018-04-30 11:00:00,332.7832,275.79153,-0.62422657,-0.72180134,-2.209805,326.38895,21.54724,0.0017945443
2018-04-30 11:15:00,332.66653,275.66144,-0.47454926,-0.25537562,-1.6262976,326.23422,21.89938,0.0018069911
2018-04-30 11:30:00,332.59244,275.5426,-0.43527013,-0.38758445,-1.4353558,326.09058,22.353191,0.0018287752
2018-04-30 11:45:00,332.69034,275.57324,-0.46717098,-0.48511037,-1.6234493,326.12097,22.548365,0.0018486723
2018-04-30 12:00:00,332.80115,275.53174,-0.39899564,-0.55255556,-0.99922425,326.06418,23.234552,0.0018991283
2018-04-30 12:15:00,333.1058,275.5138,-0.3627364,-0.67332554,-0.7966455,326.03702,24.484663,0.0019986138
2018-04-30 12:30:00,333.80597,275.70435,-0.21217978,0.10493946,-0.3079223,326.2611,25.85705,0.0021395495
2018-04-30 12:45:00,333.97385,275.7528,0.056103468,0.8066908,0.32433736,326.31516,26.17468,0.0021732636
2018-04-30 13:00:00,333.954,275.61365,0.2428596,0.89255583,0.7381257,326.1474,26.996525,0.0022192537
2018-04-30 13:15:00,334.49875,275.71347,0.2626114,1.2444186,0.89292425,326.26157,28.360437,0.0023479618
2018-04-30 13:30:00,334.7052,275.93832,0.17880431,1.6170754,0.54154783,326.52234,27.686693,0.0023291237
2018-04-30 13:45:00,334.57385,276.07703,0.014087943,1.2914854,0.27267697,326.6834,26.361961,0.0022396354
2018-04-30 14:00:00,334.28293,276.25888,-0.13013615,0.9250351,0.42144307,326.89493,24.25181,0.0020871195
2018-04-30 14:15:00,334.63208,276.4705,0.010330676,0.85659873,1.1837115,327.13504,24.242607,0.002117703
2018-04-30 14:30:00,335.1636,276.57355,-0.09513356,0.33337703,0.0872989,327.2492,25.477463,0.0022417237
2018-04-30 14:45:00,335.43384,276.62485,-0.24763957,-0.50561357,-0.73027086,327.31134,26.085144,0.0023035957
2018-04-30 15:00:00,335.7117,276.72583,-0.22143385,-0.071576975,-0.9645424,327.44083,26.383507,0.002346936
2018-04-30 15:15:00,335.12372,276.78305,-0.28000396,-0.3129048,-1.0057273,327.51547,24.044378,0.0021477079
2018-04-30 15:30:00,335.12866,276.7741,-0.38736498,-0.6964152,-1.2219692,327.50174,24.124353,0.0021534136
2018-04-30 15:45:00,335.97403,276.91977,-0.3722368,-0.8910629,-1.2384804,327.67844,26.07879,0.0023521122
2018-04-30 16:00:00,335.66226,276.9789,-0.4702092,-1.1586052,-1.3888911,327.7489,24.697863,0.002236914
2018-04-30 16:15:00,336.0272,277.03842,-0.44151336,-1.0412366,-1.9219246,327.82172,25.548166,0.0023237432
2018-04-30 16:30:00,337.34702,277.2128,-0.39784357,-1.28444,-1.8897073,328.03064,28.838425,0.0026555965
2018-04-30 16:45:00,337.58566,277.09485,-0.5873711,-1.8126065,-2.7919073,327.89096,30.346684,0.002771298
2018-04-30 17:00:00,337.82303,277.14175,-0.53905714,-2.0039864,-2.6263373,327.94763,30.83506,0.0028252788
2018-04-30 17:15:00,338.1005,277.1364,-0.51001704,-2.1865067,-2.7126327,327.9413,31.784832,0.0029112047
2018-04-30 17:30:00,338.07983,276.9814,-0.64873594,-2.5606494,-3.613014,327.75983,32.69602,0.002962093
2018-04-30 17:45:00,337.38266,276.90692,-0.62855834,-1.6846788,-4.125619,327.6692,30.843006,0.0027794584
2018-04-30 18:00:00,337.08276,277.0006,-0.5662358,-1.2756786,-3.722898,327.7768,29.27023,0.0026551723
2018-04-30 18:15:00,335.8697,277.13815,-0.4607185,-0.96977776,-3.1916595,327.93814,24.462042,0.0022406522
2018-04-30 18:30:00,336.1303,277.12225,-0.4794675,-1.2495437,-2.8804946,327.91605,25.417719,0.0023254943
2018-04-30 18:45:00,335.97958,276.90234,-0.60265744,-2.2671962,-3.4109406,327.65573,26.208126,0.0023608117
2018-04-30 19:00:00,334.8652,277.1765,-0.41048354,-1.6554314,-2.3220062,327.97702,21.008968,0.0019294466
2018-04-30 19:15:00,335.0803,277.0966,-0.43306917,-0.8109702,-2.5741653,327.88254,22.143492,0.002022193
2018-04-30 19:30:00,335.0213,277.05814,-0.44543815,-0.8760428,-2.7782526,327.83713,22.16348,0.0020185274
2018-04-30 19:45:00,334.84647,276.8188,-0.5637933,-1.7039756,-3.4040823,327.5596,22.907507,0.0020513847
2018-04-30 20:00:00,333.8178,276.8368,-0.5770145,-1.3076221,-3.472251,327.57327,19.426613,0.0017417446
2018-04-30 20:15:00,333.15475,276.70248,-0.44100565,-1.5347321,-2.956666,327.42233,17.920753,0.0015916548
2018-04-30 20:30:00,332.88388,276.57028,-0.45069754,-1.8034471,-2.8822107,327.27383,17.689331,0.0015565741
2018-04-30 20:45:00,332.36472,276.4884,-0.44753754,-1.5378764,-3.0727587,327.17505,16.388561,0.0014337278
2018-04-30 21:00:00,331.38104,276.2573,-0.61481845,-1.9115164,-3.7223947,326.89496,14.291296,0.0012298009
2018-04-30 21:15:00,332.30804,276.07843,-0.5853268,-2.4913857,-3.6078525,326.67725,18.437414,0.0015664133
2018-04-30 21:30:00,333.42245,275.68365,-0.677712,-2.879057,-4.0331435,326.2092,24.703657,0.0020404896
2018-04-30 21:45:00,331.7289,275.58408,-0.6632297,-3.5475044,-3.8908615,326.08533,19.19234,0.001573918
2018-04-30 22:00:00,331.30524,275.3997,-0.70318675,-3.7662368,-4.0070996,325.8657,18.719162,0.0015149722
2018-04-30 22:15:00,329.9703,275.3044,-0.76999056,-3.8262339,-4.7294745,325.74777,14.414411,0.0011585836
2018-04-30 22:30:00,328.96228,275.32828,-0.8413036,-3.8743873,-5.371681,325.7751,10.675566,0.00085952715
2018-04-30 22:45:00,328.74405,275.26556,-0.8434331,-4.009423,-5.5489864,325.7001,10.216187,0.00081884605
2018-04-30 23:00:00,328.68402,275.1269,-0.8684664,-4.2167196,-6.03187,325.52643,10.736038,0.0008519103
2018-04-30 23:15:00,328.52258,275.11127,-0.8709774,-4.1586323,-5.9511023,325.50644,10.2388735,0.0008115366
2018-04-30 23:30:00,328.32962,275.11572,-0.8011447,-3.8878458,-5.5235863,325.50702,9.540584,0.0007563934
2018-04-30 23:45:00,328.1762,275.07568,-0.7632084,-3.7371755,-5.3361816,325.45978,9.188429,0.0007263849
2018-05-01 00:00:00,328.01514,275.01065,-0.775126,-3.9567509,-5.3449774,325.3831,8.930294,0.00070269156
2018-05-01 00:15:00,327.88525,274.9716,-0.9671949,-4.496292,-6.2273006,325.33658,8.656351,0.00067922554
2018-05-01 00:30:00,327.8353,275.06506,-0.84556973,-3.8864868,-5.935974,325.44543,8.027908,0.000634145
2018-05-01 00:45:00,327.66614,274.90628,-0.89770526,-4.365816,-6.217907,325.25394,8.207085,0.0006409216
2018-05-01 01:00:00,327.5047,274.87592,-0.9376799,-4.718376,-6.336501,325.21988,7.766085,0.00060517224
2018-05-01 01:15:00,327.44208,274.9015,-0.84017706,-4.2384014,-5.946801,325.24692,7.4291124,0.00057995867
2018-05-01 01:30:00,327.32983,274.85782,-0.8526349,-4.1889887,-6.3170195,325.1913,7.250596,0.0005642246
2018-05-01 01:45:00,327.16257,274.73578,-0.8903003,-4.4605713,-6.2062683,325.04376,7.2475333,0.0005590377
2018-05-01 02:00:00,327.15445,274.64603,-1.0348177,-5.1152534,-6.7842736,324.94806,7.616653,0.000583792
2018-05-01 02:15:00,327.155,274.65466,-0.92421186,-4.653365,-6.357985,324.96533,7.549584,0.00057905575
2018-05-01 02:30:00,327.1825,274.60007,-0.9023211,-4.636036,-6.0175257,324.90872,7.889528,0.00060280674
2018-05-01 02:45:00,327.318,274.6193,-0.8126378,-4.110341,-5.818323,324.94446,8.243476,0.00063081185
2018-05-01 03:00:00,327.42615,274.59393,-0.7734308,-3.9459257,-5.4310904,324.9279,8.718785,0.000666063
2018-05-01 03:15:00,327.49478,274.53757,-0.7648344,-3.9467545,-5.298214,324.8664,9.240458,0.0007030937
2018-05-01 03:30:00,327.61646,274.4972,-0.740617,-4.0239997,-5.0652227,324.82288,9.887589,0.0007501811
2018-05-01 03:45:00,327.78363,274.43,-0.7676144,-4.1815395,-5.202503,324.74646,10.860294,0.0008200248
2018-05-01 04:00:00,327.89783,274.34784,-0.7904403,-4.4098477,-5.2197714,324.64627,11.749857,0.0008819204
2018-05-01 04:15:00,328.0238,274.3959,-0.7415633,-4.2004824,-5.0017643,324.69775,11.99224,0.0009031882
2018-05-01 04:30:00,327.9864,274.42346,-0.7237308,-4.129692,-4.8265314,324.72818,11.708407,0.00088354567
2018-05-01 04:45:00,327.68256,274.4848,-0.7019056,-3.8296275,-4.6459417,324.7952,10.251901,0.0007770176
2018-05-01 05:00:00,327.36722,274.5245,-0.6507968,-3.5133557,-4.326094,324.84167,8.867514,0.0006740143
2018-05-01 05:15:00,327.13065,274.44617,-0.6287241,-3.4410653,-4.248494,324.7441,8.401687,0.00063497643
2018-05-01 05:30:00,327.0022,274.4622,-0.6076724,-3.206416,-4.0506516,324.75894,7.858478,0.0005945824
2018-05-01 05:45:00,326.88217,274.46353,-0.6135912,-3.491085,-3.8644457,324.7563,7.4229264,0.0005616566
2018-05-01 06:00:00,326.8541,274.4621,-0.6233389,-3.343657,-3.977282,324.75397,7.328433,0.00055444555
2018-05-01 06:15:00,326.87622,274.57376,-0.5842619,-2.8711739,-3.6954696,324.88614,6.8629813,0.00052342773
2018-05-01 06:30:00,326.88077,274.60422,-0.5667275,-2.8020573,-3.3375251,324.9257,6.71886,0.00051358127
2018-05-01 06:45:00,326.87466,274.61685,-0.5576118,-2.6525195,-3.0677967,324.94055,6.636147,0.00050772005
2018-05-01 07:00:00,326.87692,274.6677,-0.5575846,-2.5877814,-2.9624424,325.00342,6.3907313,0.00049075176
2018-05-01 07:15:00,326.86023,274.62802,-0.5197128,-2.4116035,-2.5869732,324.96426,6.4909587,0.00049706816
2018-05-01 07:30:00,326.84363,274.5469,-0.5018021,-2.2217677,-2.4525952,324.8718,6.8084373,0.00051836163
2018-05-01 07:45:00,326.8352,274.44846,-0.5130216,-2.2729173,-2.4947855,324.7582,7.2483406,0.0005479677
2018-05-01 08:00:00,326.83325,274.4274,-0.46878022,-2.1288002,-2.2121701,324.73666,7.3324175,0.0005535026
2018-05-01 08:15:00,326.80286,274.38596,-0.42249066,-2.0225844,-1.6929297,324.68588,7.4317875,0.0005593182
2018-05-01 08:30:00,326.74902,274.37036,-0.4014851,-2.0482497,-1.3075875,324.66803,7.3066874,0.0005492882
2018-05-01 08:45:00,326.70135,274.35635,-0.34504545,-1.6812761,-1.298616,324.63968,7.243682,0.0005439322
2018-05-01 09:00:00,326.68478,274.34464,-0.28118476,-1.3836448,-0.9094938,324.6152,7.280793,0.00054619386
2018-05-01 09:15:00,326.64246,274.33658,-0.21417487,-1.2199042,-0.55222666,324.5986,7.190185,0.00053904153
2018-05-01 09:30:00,326.575,274.23874,-0.20027736,-1.3023429,-0.45552784,324.47955,7.438854,0.00055373774
2018-05-01 09:45:00,326.53247,274.15927,-0.16762292,-1.2442989,-0.17124544,324.37973,7.7024126,0.00057003734
2018-05-01 10:00:00,326.47403,274.1031,-0.15991065,-1.2048488,-0.22048786,324.3097,7.7802215,0.00057343935
2018-05-01 10:15:00,326.42697,274.0447,-0.15345415,-1.0558827,-0.28240204,324.23523,7.920986,0.00058131997
2018-05-01 10:30:00,326.48303,274.09946,-0.15463647,-0.85282075,-0.4196385,324.2961,7.8697257,0.00057982537
2018-05-01 10:45:00,326.53937,274.1441,-0.10093261,-0.49084875,-0.28567103,324.3469,7.8640404,0.00058126746
2018-05-01 11:00:00,326.5102,274.09415,-0.037926726,-0.30596066,0.049820535,324.28702,8.0118685,0.00059005345
2018-05-01 11:15:00,326.4742,274.0297,0.013657467,-0.2611786,0.11891982,324.20853,8.215212,0.0006022
2018-05-01 11:30:00,326.45035,273.97162,0.01773388,-0.17330576,0.15342182,324.13742,8.435124,0.0006157104
2018-05-01 11:45:00,326.46698,273.94342,0.010211272,-0.0953131,0.19355956,324.1021,8.655046,0.00063046155
2018-05-01 12:00:00,326.4714,273.89404,0.005919246,-0.048707232,0.13934894,324.0428,8.936959,0.0006486664
2018-05-01 12:15:00,326.46692,273.83154,0.005290626,-0.06482201,0.13767613,323.96698,9.260264,0.0006690823
2018-05-01 12:30:00,326.49673,273.79123,-0.013983291,-0.11290309,0.13754523,323.91595,9.60874,0.0006922095
2018-05-01 12:45:00,326.77805,273.84717,-0.00063433824,-0.14488757,0.18433511,323.98154,10.417837,0.0007535412
2018-05-01 13:00:00,327.16248,273.97684,0.087991826,-0.06072358,0.69467676,324.13644,11.214255,0.00081881514
2018-05-01 13:15:00,327.70898,274.09006,0.2102037,0.31106797,1.1447642,324.26904,12.737096,0.0009376434
2018-05-01 13:30:00,328.34726,274.19504,0.26823434,0.5723947,1.4762475,324.39532,14.638124,0.0010858228
2018-05-01 13:45:00,328.8504,274.36945,0.31454352,0.40107912,1.7115881,324.5991,15.607125,0.0011723435
2018-05-01 14:00:00,329.03763,274.5547,0.19063422,-0.09292111,1.1247212,324.8193,15.259586,0.0011616672
2018-05-01 14:15:00,328.77127,274.63702,0.057142828,-0.06988755,-0.050186902,324.91995,13.766756,0.0010542946
2018-05-01 14:30:00,329.48383,274.6078,0.13983813,1.4604487,-0.6217785,324.8867,16.648281,0.0012723057
2018-05-01 14:45:00,329.58102,274.53506,0.0047484017,1.4639227,-0.9498221,324.81262,17.400946,0.0013230471
2018-05-01 15:00:00,331.4384,274.81076,0.012903563,2.5762048,-0.92546684,325.1504,22.841547,0.0017717541
2018-05-01 15:15:00,332.39685,274.96512,-0.06570922,2.0648055,-0.35962093,325.34265,25.494751,0.0019998278
2018-05-01 15:30:00,334.01724,275.05594,-0.045702897,2.5445383,-0.1414898,325.45502,31.081278,0.002454122
2018-05-01 15:45:00,335.86932,275.39383,0.036151804,3.4859023,-0.8555956,325.86227,35.71481,0.002889355
2018-05-01 16:00:00,335.5781,275.3029,0.17064872,3.938836,-1.3851078,325.75693,35.25695,0.0028338651
2018-05-01 16:15:00,336.3735,275.4446,0.16564508,4.228207,-1.0376033,325.93076,37.210392,0.0030215862
2018-05-01 16:30:00,337.73996,275.70822,0.2957106,4.6062603,-0.33066761,326.24808,40.345226,0.0033386687
2018-05-01 16:45:00,341.07718,275.97586,0.24018803,4.039056,-0.9361202,326.56827,50.53362,0.0042625647
2018-05-01 17:00:00,342.72342,276.09314,0.047163647,3.4678369,-1.5388103,326.70856,55.559708,0.0047259186
2018-05-01 17:15:00,343.49533,276.24393,-0.03570823,1.5507333,-1.1589185,326.8856,57.070793,0.0049067545
2018-05-01 17:30:00,342.41867,276.28134,-0.0456333,1.432021,-1.3828351,326.9301,52.883358,0.0045588585
2018-05-01 17:45:00,341.91916,276.22308,-0.22218454,0.715196,-1.7791731,326.86197,51.563915,0.0044267727
2018-05-01 18:00:00,341.82358,276.02164,-0.4213317,-0.3929303,-2.289495,326.62155,52.89048,0.004475904
2018-05-01 18:15:00,340.36478,276.17633,0.011388607,1.3989798,-2.3269935,326.80222,46.361668,0.0039667515
2018-05-01 18:30:00,341.34644,276.26804,-0.050364643,0.63892186,-1.5672795,326.9172,49.135998,0.004231938
2018-05-01 18:45:00,341.56473,276.27606,-0.20210722,1.1023569,-2.293131,326.9306,49.836823,0.004294928
2018-05-01 19:00:00,341.83917,276.11554,-0.19905907,0.66977036,-2.1146626,326.7362,52.151955,0.0044431905
2018-05-01 19:15:00,341.03122,275.98993,-0.32438588,-0.18999648,-2.3640823,326.57797,50.281,0.0042451937
2018-05-01 19:30:00,341.33612,275.66714,-0.328392,-0.2035773,-2.7763853,326.20212,54.082508,0.004462477
2018-05-01 19:45:00,340.01425,275.89868,-0.07468796,0.38630268,-1.531457,326.48157,47.23575,0.0039627193
2018-05-01 20:00:00,340.54886,275.8012,-0.10437648,0.012481213,-1.4712365,326.3651,50.001064,0.004165589
2018-05-01 20:15:00,340.39023,275.8188,-0.020006042,0.7707091,-0.6968987,326.3912,49.24621,0.004108086
2018-05-01 20:30:00,340.2365,275.70123,-0.009323986,0.29063573,-0.9843925,326.25977,49.60043,0.004103395
2018-05-01 20:45:00,338.75314,275.6041,-0.10800357,-0.2267426,-1.5059959,326.14185,44.843983,0.0036841193
2018-05-01 21:00:00,337.76898,275.47943,-0.23205446,-1.1438836,-1.9693804,325.9801,42.174164,0.0034335037
2018-05-01 21:15:00,336.22104,275.32068,-0.3324238,-1.9013593,-1.8328024,325.78284,37.54785,0.00302201
2018-05-01 21:30:00,336.5793,274.96118,-0.3808057,-1.8000214,-2.4963799,325.36188,41.64164,0.003266321
2018-05-01 21:45:00,334.29575,275.00323,-0.31800807,-1.5650982,-1.958219,325.41507,32.42574,0.0025512257
2018-05-01 22:00:00,334.79126,274.69705,-0.37208,-1.4867349,-1.7608639,325.04,36.654366,0.0028207437
2018-05-01 22:15:00,335.03937,274.60315,-0.3746664,-1.4827846,-2.5747147,324.92218,38.38947,0.0029341457
2018-05-01 22:30:00,334.26306,274.6549,-0.308375,-1.3095154,-2.3723102,324.98093,34.909935,0.0026780944
2018-05-01 22:45:00,333.61646,274.48358,-0.4206416,-1.6365751,-2.1633322,324.77588,33.59625,0.0025456287
2018-05-01 23:00:00,332.42477,274.45035,-0.4946167,-1.8613559,-2.4554806,324.73724,29.050003,0.0021959008
2018-05-01 23:15:00,330.9882,274.69833,-0.38691127,-1.3493105,-1.9819849,325.02908,21.760017,0.0016744758
2018-05-01 23:30:00,330.36115,274.76242,-0.33368695,-1.3450485,-1.3090086,325.10898,18.938074,0.001464123
2018-05-01 23:45:00,329.92105,274.84924,-0.34948075,-1.5237987,-1.1466758,325.21512,16.742783,0.0013025595
2018-05-02 00:00:00,329.36832,275.0391,-0.19404024,-0.40814903,-0.7226982,325.43997,13.623513,0.0010744447
2018-05-02 00:15:00,329.55307,274.87167,-0.11993471,0.1109411,-0.6937283,325.24167,15.231211,0.0011868746
2018-05-02 00:30:00,329.7843,274.64542,-0.15329473,-0.32587218,-0.7603414,324.97107,17.419147,0.001335406
2018-05-02 00:45:00,329.71295,274.64886,-0.1840277,-0.29083455,-0.650303,324.97375,17.130705,0.0013135999
2018-05-02 01:00:00,329.60995,274.67926,-0.09312475,0.08911364,0.031478778,325.01328,16.54524,0.0012715341
2018-05-02 01:15:00,329.66855,274.56894,0.050603542,0.70383275,0.10542567,324.87772,17.435831,0.0013293
2018-05-02 01:30:00,329.97012,274.26477,0.024148744,0.7855004,-0.6497586,324.50848,20.51349,0.0015298381
2018-05-02 01:45:00,329.94992,274.13696,-0.1226909,0.43552107,-1.2024323,324.35727,21.243822,0.0015697385
2018-05-02 02:00:00,329.69907,274.20895,-0.2046752,0.0057343915,-1.3906089,324.4482,19.757719,0.0014676367
2018-05-02 02:15:00,329.7381,274.3293,-0.20653296,-0.26438576,-1.0275943,324.58978,19.170422,0.001436432
2018-05-02 02:30:00,330.09067,274.33575,-0.12561157,-0.45070508,-0.49943277,324.60406,20.497025,0.0015366588
2018-05-02 02:45:00,330.22336,274.25534,-0.040151514,-0.25030738,-0.43121022,324.52014,21.485367,0.0016016229
2018-05-02 03:00:00,330.09564,274.12244,-0.014929559,-0.17722273,-0.33207995,324.37503,21.77276,0.0016077425
2018-05-02 03:15:00,330.10803,274.03372,-0.019829473,-0.24263684,-0.1420442,324.28012,22.355318,0.0016403786
2018-05-02 03:30:00,330.17773,273.9492,0.005741667,-0.37290058,0.22426789,324.18253,23.18643,0.0016910288
2018-05-02 03:45:00,330.1195,273.81726,0.00230865,-0.4853353,0.123379394,324.02972,23.814589,0.0017203819
2018-05-02 04:00:00,330.08246,273.68652,0.022669382,-0.41473365,0.13626309,323.87662,24.54234,0.0017562547
2018-05-02 04:15:00,329.81445,273.57007,-0.015105767,-0.41736674,-0.091039024,323.7371,24.221928,0.0017187014
2018-05-02 04:30:00,329.75784,273.46445,-0.0430832,-0.30343226,-0.19682914,323.6056,24.74237,0.0017420859
2018-05-02 04:45:00,329.9264,273.35126,-0.063178875,-0.21010418,-0.28075027,323.47076,26.267826,0.0018343126
2018-05-02 05:00:00,330.48367,273.2603,-0.09616537,-0.4444533,-0.38999498,323.36475,29.342628,0.0020355477
2018-05-02 05:15:00,331.19858,273.24515,-0.0970411,-0.8251048,-0.19031549,323.34573,32.59573,0.0022586987
2018-05-02 05:30:00,331.5139,273.26297,-0.043586954,-0.7023194,-0.117901,323.3583,33.88533,0.0023508915
2018-05-02 05:45:00,331.58026,273.22226,-0.019888185,-0.6910814,-0.08686673,323.30948,34.50153,0.00238654
2018-05-02 06:00:00,331.5758,273.15234,-0.008746538,-0.52340686,-0.19422919,323.2265,35.038113,0.0024113376
2018-05-02 06:15:00,331.5302,273.10333,-0.055568736,-0.45517567,-0.4878118,323.16705,35.234474,0.0024161667
2018-05-02 06:30:00,331.33047,273.07556,-0.07645648,-0.42189792,-0.57161105,323.13577,34.557255,0.0023649742
2018-05-02 06:45:00,331.0433,273.05005,-0.06536977,-0.48032206,-0.39111143,323.10693,33.47043,0.002286372
2018-05-02 07:00:00,330.88303,272.98785,-0.018334292,-0.5035999,-0.21231918,323.0356,33.232384,0.002259892
2018-05-02 07:15:00,330.58832,272.91135,0.004365843,-0.5653666,-0.29268566,322.95206,32.47553,0.0021962926
2018-05-02 07:30:00,330.0452,272.96655,-0.013872433,-0.68184495,-0.42575157,323.02182,29.591286,0.002009411
2018-05-02 07:45:00,329.44458,273.01044,-0.027249012,-0.69587314,-0.5389394,323.07553,26.585861,0.0018111513
2018-05-02 08:00:00,328.75726,273.05713,-0.05006465,-0.64237845,-0.6780212,323.12454,23.25581,0.0015895893
2018-05-02 08:15:00,328.20734,273.1055,-0.07540353,-0.66286194,-0.5880734,323.19067,20.486954,0.0014054148
2018-05-02 08:30:00,327.93073,273.13516,-0.06100888,-0.74334025,-0.37722355,323.2322,19.065454,0.0013108216
2018-05-02 08:45:00,327.8096,273.14587,-0.04702349,-0.7261886,-0.42870468,323.23868,18.50274,0.0012730407
2018-05-02 09:00:00,327.70828,273.12064,-0.04763531,-0.7618159,-0.36968243,323.19888,18.277033,0.001255065
2018-05-02 09:15:00,327.58636,273.06277,-0.059981737,-0.725386,-0.40913665,323.1283,18.138247,0.001240263
2018-05-02 09:30:00,327.50662,272.996,-0.050710414,-0.65734625,-0.31235424,323.04745,18.23796,0.0012409975
