normalized,z_column,releases,conc_all
1,LEV0,2018-01-27 21:00:00,0.041204153447720944
1,LEV0,2018-01-27 22:00:00,0.05135172465777351
1,LEV0,2018-01-27 23:00:00,0.05752844243964285
1,LEV0,2018-01-28 00:00:00,0.05105823232171853
1,LEV0,2018-01-28 01:00:00,0.04885498873797291
1,LEV0,2018-01-28 02:00:00,0.043376466467691915
1,LEV0,2018-01-28 03:00:00,0.05035182840380677
1,LEV0,2018-01-28 04:00:00,0.05216405109383231
1,LEV0,2018-01-28 05:00:00,0.04991162105813159
1,LEV0,2018-01-28 06:00:00,0.05101712427080314
1,LEV0,2018-01-28 07:00:00,0.053883394807937246
1,LEV0,2018-01-28 08:00:00,0.0652002761580291
1,LEV0,2018-01-28 09:00:00,0.08812334499986561
1,LEV0,2018-01-28 10:00:00,0.08987116561558736
1,LEV0,2018-01-28 11:00:00,0.056798091138776007
1,LEV0,2018-01-28 12:00:00,0.061401594435141656
1,LEV0,2018-01-28 13:00:00,0.03589030280850953
1,LEV0,2018-01-28 14:00:00,0.057497812758906905
1,LEV0,2018-01-28 15:00:00,0.050610722229276414
1,LEV0,2018-01-28 16:00:00,0.02959518133352578
1,LEV0,2018-01-28 17:00:00,0.025517771306248736
1,LEV0,2018-01-28 18:00:00,0.026522947333915522
1,LEV0,2018-01-28 19:00:00,0.033593483904926565
1,LEV0,2018-01-28 20:00:00,0.032670546472650316
1,LEV0,2018-01-28 21:00:00,0.03620828845356361
1,LEV0,2018-01-28 22:00:00,0.04569611571557759
1,LEV0,2018-01-28 23:00:00,0.05090743907626642
1,LEV0,2018-01-29 00:00:00,0.06878955391030171
1,LEV0,2018-01-29 01:00:00,0.0540585247597704
1,LEV0,2018-01-29 02:00:00,0.03897305849150254
1,LEV0,2018-01-29 03:00:00,0.03435384498616755
1,LEV0,2018-01-29 04:00:00,0.04320785254073375
1,LEV0,2018-01-29 05:00:00,0.03808051224659833
1,LEV0,2018-01-29 06:00:00,0.03685968648149602
1,LEV0,2018-01-29 07:00:00,0.043695975498192687
1,LEV0,2018-01-29 08:00:00,0.03327724448180524
1,LEV0,2018-01-29 09:00:00,0.028618197887478426
1,LEV0,2018-01-29 10:00:00,0.03938911423548992
1,LEV0,2018-01-29 11:00:00,0.045017246028527726
1,LEV0,2018-01-29 12:00:00,0.041833245835969396
1,LEV0,2018-01-29 13:00:00,0.04364561991448582
1,LEV0,2018-01-29 14:00:00,0.06609389709428677
1,LEV0,2018-01-29 15:00:00,0.05663050725011616
1,LEV0,2018-01-29 16:00:00,0.0733322277006005
1,LEV0,2018-01-29 17:00:00,0.07779555042224129
1,LEV0,2018-01-29 18:00:00,0.08430361363183685
1,LEV0,2018-01-29 19:00:00,0.07657636359225163
1,LEV0,2018-01-29 20:00:00,0.06500332151288232
1,LEV0,2018-01-29 21:00:00,0.05844629950376598
1,LEV0,2018-01-29 22:00:00,0.04787991203965627
1,LEV0,2018-01-29 23:00:00,0.0729050434539476
1,LEV0,2018-01-30 00:00:00,0.09484994947179527
1,LEV0,2018-01-30 01:00:00,0.08660993293979331
1,LEV0,2018-01-30 02:00:00,0.07167317799819037
1,LEV0,2018-01-30 03:00:00,0.09360176403866143
1,LEV0,2018-01-30 04:00:00,0.09761756763245591
1,LEV0,2018-01-30 05:00:00,0.1020940525567394
1,LEV0,2018-01-30 06:00:00,0.09239475654758038
1,LEV0,2018-01-30 07:00:00,0.08890984770429702
1,LEV0,2018-01-30 08:00:00,0.0725794192883546
1,LEV0,2018-01-30 09:00:00,0.07844545031191828
1,LEV0,2018-01-30 10:00:00,0.0914571867209017
1,LEV0,2018-01-30 11:00:00,0.05267214693549834
1,LEV0,2018-01-30 12:00:00,0.04526925580419289
1,LEV0,2018-01-30 13:00:00,0.06632315501879907
1,LEV0,2018-01-30 14:00:00,0.08948048276279243
1,LEV0,2018-01-30 15:00:00,0.097163531669023
1,LEV0,2018-01-30 16:00:00,0.08160016169331856
1,LEV0,2018-01-30 17:00:00,0.05483157448698574
1,LEV0,2018-01-30 18:00:00,0.07600104143800211
1,LEV0,2018-01-30 19:00:00,0.06249554859680195
1,LEV0,2018-01-30 20:00:00,0.06120951351614029
1,LEV0,2018-01-30 21:00:00,0.057415908951773134
1,LEV0,2018-01-30 22:00:00,0.07874492763016774
1,LEV0,2018-01-30 23:00:00,0.09013927994574225
1,LEV0,2018-01-31 00:00:00,0.10346682764907368
1,LEV0,2018-01-31 01:00:00,0.08914058895031124
1,LEV0,2018-01-31 02:00:00,0.08950825908503084
1,LEV0,2018-01-31 03:00:00,0.0930662378749312
1,LEV0,2018-01-31 04:00:00,0.09099404150053851
1,LEV0,2018-01-31 05:00:00,0.10412882391604904
1,LEV0,2018-01-31 06:00:00,0.1101438040130202
1,LEV0,2018-01-31 07:00:00,0.11214617163850665
1,LEV0,2018-01-31 08:00:00,0.09808879494218697
1,LEV0,2018-01-31 09:00:00,0.10533341364654221
1,LEV0,2018-01-31 10:00:00,0.08238295132113337
1,LEV0,2018-01-31 11:00:00,0.07013086818722387
1,LEV0,2018-01-31 12:00:00,0.06622702418249013
1,LEV0,2018-01-31 13:00:00,0.05563425151221079
1,LEV0,2018-01-31 14:00:00,0.06329314075708742
1,LEV0,2018-01-31 15:00:00,0.06854400327529334
1,LEV0,2018-01-31 16:00:00,0.06247647101183715
1,LEV0,2018-01-31 17:00:00,0.07609039129688491
1,LEV0,2018-01-31 18:00:00,0.06480966387282086
1,LEV0,2018-01-31 19:00:00,0.07240750018574454
1,LEV0,2018-01-31 20:00:00,0.08226371247451983
1,LEV0,2018-01-31 21:00:00,0.04873804928440075
1,LEV0,2018-01-31 22:00:00,0.04794038786702158
1,LEV0,2018-01-31 23:00:00,0.05134752512561357
1,LEV0,2018-02-01 00:00:00,0.06407391280053985
1,LEV0,2018-02-01 01:00:00,0.05221930580258792
1,LEV0,2018-02-01 02:00:00,0.0519809485141389
1,LEV0,2018-02-01 03:00:00,0.0514496066298355
1,LEV0,2018-02-01 04:00:00,0.05430999950487826
1,LEV0,2018-02-01 05:00:00,0.054265192233290196
1,LEV0,2018-02-01 06:00:00,0.05060856403893108
1,LEV0,2018-02-01 07:00:00,0.059518452442237954
1,LEV0,2018-02-01 08:00:00,0.07329051917092116
1,LEV0,2018-02-01 09:00:00,0.08678857990816981
1,LEV0,2018-02-01 10:00:00,0.07443553996597142
1,LEV0,2018-02-01 11:00:00,0.0539511564452847
1,LEV0,2018-02-01 12:00:00,0.04376613020270943
1,LEV0,2018-02-01 13:00:00,0.04687469917071872
1,LEV0,2018-02-01 14:00:00,0.062019522484076085
1,LEV0,2018-02-01 15:00:00,0.053249533483430096
1,LEV0,2018-02-01 16:00:00,0.04766592122553866
1,LEV0,2018-02-01 17:00:00,0.05440913878745189
1,LEV0,2018-02-01 18:00:00,0.05746253882359116
1,LEV0,2018-02-01 19:00:00,0.060991246810873034
1,LEV0,2018-02-01 20:00:00,0.06502068697929651
1,LEV0,2018-02-01 21:00:00,0.059329914669753056
1,LEV0,2018-02-01 22:00:00,0.05898976973850031
1,LEV0,2018-02-01 23:00:00,0.08349982625677264
1,LEV0,2018-02-02 00:00:00,0.09514844763356012
1,LEV0,2018-02-02 01:00:00,0.1015651637257278
1,LEV0,2018-02-02 02:00:00,0.08195738754599138
1,LEV0,2018-02-02 03:00:00,0.09226688980794134
1,LEV0,2018-02-02 04:00:00,0.10056755318236768
1,LEV0,2018-02-02 05:00:00,0.06196887985550443
1,LEV0,2018-02-02 06:00:00,0.08565387703355927
1,LEV0,2018-02-02 07:00:00,0.12154694751714742
1,LEV0,2018-02-02 08:00:00,0.08235234380912368
1,LEV0,2018-02-02 09:00:00,0.03687126656278122
1,LEV0,2018-02-02 10:00:00,0.019807664463417553
1,LEV0,2018-02-02 11:00:00,0.022244897702222936
1,LEV0,2018-02-02 12:00:00,0.020100388802642425
1,LEV0,2018-02-02 13:00:00,0.045881187863878486
1,LEV0,2018-02-02 14:00:00,0.08488783970265146
1,LEV0,2018-02-02 15:00:00,0.07549133556781908
1,LEV0,2018-02-02 16:00:00,0.0677805903051987
1,LEV0,2018-02-02 17:00:00,0.058892748493224525
1,LEV0,2018-02-02 18:00:00,0.0644042562667903
1,LEV0,2018-02-02 19:00:00,0.06672686113015097
1,LEV0,2018-02-02 20:00:00,0.07633091398231583
1,LEV0,2018-02-02 21:00:00,0.08049411046526113
1,LEV0,2018-02-02 22:00:00,0.07698484287552665
1,LEV0,2018-02-02 23:00:00,0.08440619403971467
1,LEV0,2018-02-03 00:00:00,0.08897029426191637
1,LEV0,2018-02-03 01:00:00,0.08540063120433188
1,LEV0,2018-02-03 02:00:00,0.07931302027203863
1,LEV0,2018-02-03 03:00:00,0.036979369818702645
1,LEV0,2018-02-03 04:00:00,0.041739959955767306
1,LEV0,2018-02-03 05:00:00,0.04952420327415716
1,LEV0,2018-02-03 06:00:00,0.05229323942357799
1,LEV0,2018-02-03 07:00:00,0.06408362189789522
1,LEV0,2018-02-03 08:00:00,0.07748433283691167
1,LEV0,2018-02-03 09:00:00,0.09262099532819337
1,LEV0,2018-02-03 10:00:00,0.08819231340780456
1,LEV0,2018-02-03 11:00:00,0.08324262337352636
1,LEV0,2018-02-03 12:00:00,0.08542996465278685
1,LEV0,2018-02-03 13:00:00,0.1038723789510904
1,LEV0,2018-02-03 14:00:00,0.11234822066162607
1,LEV0,2018-02-03 15:00:00,0.10853841356109542
1,LEV0,2018-02-03 16:00:00,0.11036913490087022
1,LEV0,2018-02-03 17:00:00,0.09631972491713012
1,LEV0,2018-02-03 18:00:00,0.08911371763036678
1,LEV0,2018-02-03 19:00:00,0.10191768341034763
1,LEV0,2018-02-03 20:00:00,0.09253860911487263
1,LEV0,2018-02-03 21:00:00,0.08240194504081903
1,LEV0,2018-02-03 22:00:00,0.08459210549646308
1,LEV0,2018-02-03 23:00:00,0.09463752597129502
1,LEV0,2018-02-04 00:00:00,0.0971065695083396
1,LEV0,2018-02-04 01:00:00,0.08701565935887334
1,LEV0,2018-02-04 02:00:00,0.09370964359546163
1,LEV0,2018-02-04 03:00:00,0.09091124981180924
1,LEV0,2018-02-04 04:00:00,0.10624707415925708
1,LEV0,2018-02-04 05:00:00,0.12432392299272307
1,LEV0,2018-02-04 06:00:00,0.12222287199922717
1,LEV0,2018-02-04 07:00:00,0.10902564353770446
1,LEV0,2018-02-04 08:00:00,0.0875527156897697
1,LEV0,2018-02-04 09:00:00,0.07828981984096926
1,LEV0,2018-02-04 10:00:00,0.06576230615341566
1,LEV0,2018-02-04 11:00:00,0.07803246648128215
1,LEV0,2018-02-04 12:00:00,0.07573647377724273
1,LEV0,2018-02-04 13:00:00,0.09426327195001794
1,LEV0,2018-02-04 14:00:00,0.08012276081660985
1,LEV0,2018-02-04 15:00:00,0.09738572677626026
1,LEV0,2018-02-04 16:00:00,0.11218115913261428
1,LEV0,2018-02-04 17:00:00,0.09095343079039482
1,LEV0,2018-02-04 18:00:00,0.09223559042773564
1,LEV0,2018-02-04 19:00:00,0.08606928843517955
1,LEV0,2018-02-04 20:00:00,0.10204206245884903
1,LEV0,2018-02-04 21:00:00,0.09684513919175958
1,LEV0,2018-02-04 22:00:00,0.10785469454441918
1,LEV0,2018-02-04 23:00:00,0.100369256546829
1,LEV0,2018-02-05 00:00:00,0.10426608254862595
1,LEV0,2018-02-05 01:00:00,0.1025583953635851
1,LEV0,2018-02-05 02:00:00,0.09071542054550812
1,LEV0,2018-02-05 03:00:00,0.10346613111140936
1,LEV0,2018-02-05 04:00:00,0.12391539739455062
1,LEV0,2018-02-05 05:00:00,0.08994512483411814
1,LEV0,2018-02-05 06:00:00,0.07961216833586594
1,LEV0,2018-02-05 07:00:00,0.06943384893038257
1,LEV0,2018-02-05 08:00:00,0.06813409982066801
1,LEV0,2018-02-05 09:00:00,0.07835659133252959
1,LEV0,2018-02-05 10:00:00,0.08574837203357276
1,LEV0,2018-02-05 11:00:00,0.08473589010760711
1,LEV0,2018-02-05 12:00:00,0.09904755242044845
1,LEV0,2018-02-05 13:00:00,0.11472672198295301
1,LEV0,2018-02-05 14:00:00,0.13151468869245556
1,LEV0,2018-02-05 15:00:00,0.12234505900957474
1,LEV0,2018-02-05 16:00:00,0.11440850460867691
1,LEV0,2018-02-05 17:00:00,0.11458650320300989
1,LEV0,2018-02-05 18:00:00,0.10237818868276716
1,LEV0,2018-02-05 19:00:00,0.10642689121345168
1,LEV0,2018-02-05 20:00:00,0.09401804641816947
1,LEV0,2018-02-05 21:00:00,0.09677043185018053
1,LEV0,2018-02-05 22:00:00,0.09263756214118053
1,LEV0,2018-02-05 23:00:00,0.08696215796356323
1,LEV0,2018-02-06 00:00:00,0.11101682196349164
1,LEV0,2018-02-06 01:00:00,0.1147274192653651
1,LEV0,2018-02-06 02:00:00,0.11082202280705167
1,LEV0,2018-02-06 03:00:00,0.1115844959980243
1,LEV0,2018-02-06 04:00:00,0.12089804039227743
1,LEV0,2018-02-06 05:00:00,0.11933822193926763
1,LEV0,2018-02-06 06:00:00,0.1216004665901087
1,LEV0,2018-02-06 07:00:00,0.12782878924084054
1,LEV0,2018-02-06 08:00:00,0.1380975570306462
1,LEV0,2018-02-06 09:00:00,0.1395562013551177
1,LEV0,2018-02-06 10:00:00,0.14370736741278017
1,LEV0,2018-02-06 11:00:00,0.12532558636026522
1,LEV0,2018-02-06 12:00:00,0.10851176282260783
1,LEV0,2018-02-06 13:00:00,0.10398330333505754
1,LEV0,2018-02-06 14:00:00,0.11792317392462678
1,LEV0,2018-02-06 15:00:00,0.09978243221949198
1,LEV0,2018-02-06 16:00:00,0.11804164395764537
1,LEV0,2018-02-06 17:00:00,0.10490348318838842
1,LEV0,2018-02-06 18:00:00,0.08295469318192984
1,LEV0,2018-02-06 19:00:00,0.08147778311019152
1,LEV0,2018-02-06 20:00:00,0.0885167448739846
1,LEV0,2018-02-06 21:00:00,0.10294446279068198
1,LEV0,2018-02-06 22:00:00,0.10716521740932851
1,LEV0,2018-02-06 23:00:00,0.11736583792796132
1,LEV0,2018-02-07 00:00:00,0.11987176029580413
1,LEV0,2018-02-07 01:00:00,0.12118442443894409
1,LEV0,2018-02-07 02:00:00,0.11665800322414847
1,LEV0,2018-02-07 03:00:00,0.11116020332672769
1,LEV0,2018-02-07 04:00:00,0.10917234234264084
1,LEV0,2018-02-07 05:00:00,0.13060025854000337
1,LEV0,2018-02-07 06:00:00,0.11873480989446739
1,LEV0,2018-02-07 07:00:00,0.1113113394616048
1,LEV0,2018-02-07 08:00:00,0.11387649837780824
1,LEV0,2018-02-07 09:00:00,0.1219545740032789
1,LEV0,2018-02-07 10:00:00,0.10964271964310035
1,LEV0,2018-02-07 11:00:00,0.10560568182077952
1,LEV0,2018-02-07 12:00:00,0.11016089686670084
1,LEV0,2018-02-07 13:00:00,0.12662669235036036
1,LEV0,2018-02-07 14:00:00,0.15744591892416884
1,LEV0,2018-02-07 15:00:00,0.142646405570921
1,LEV0,2018-02-07 16:00:00,0.11648763463304318
1,LEV0,2018-02-07 17:00:00,0.13942784620284926
1,LEV0,2018-02-07 18:00:00,0.12077001736728758
1,LEV0,2018-02-07 19:00:00,0.07228551434500953
1,LEV0,2018-02-07 20:00:00,0.0704863236879944
1,LEV0,2018-02-07 21:00:00,0.10839252436176164
1,LEV0,2018-02-07 22:00:00,0.09596650829408035
1,LEV0,2018-02-07 23:00:00,0.12583194862828273
1,LEV0,2018-02-08 00:00:00,0.1375881935279523
1,LEV0,2018-02-08 01:00:00,0.11242344059823292
1,LEV0,2018-02-08 02:00:00,0.10266237444236238
1,LEV0,2018-02-08 03:00:00,0.0962834693911073
1,LEV0,2018-02-08 04:00:00,0.11167893578917032
1,LEV0,2018-02-08 05:00:00,0.10046371873049345
1,LEV0,2018-02-08 06:00:00,0.1192723340791281
1,LEV0,2018-02-08 07:00:00,0.10444366609183303
1,LEV0,2018-02-08 08:00:00,0.10609764199780435
1,LEV0,2018-02-08 09:00:00,0.10954933097885464
1,LEV0,2018-02-08 10:00:00,0.10411569967046325
1,LEV0,2018-02-08 11:00:00,0.09415671839716533
1,LEV0,2018-02-08 12:00:00,0.12579596643820024
1,LEV0,2018-02-08 13:00:00,0.14540310818605987
1,LEV0,2018-02-08 14:00:00,0.13918460044533756
1,LEV0,2018-02-08 15:00:00,0.11818183546435053
1,LEV0,2018-02-08 16:00:00,0.11289966697002439
1,LEV0,2018-02-08 17:00:00,0.11875129150355074
1,LEV0,2018-02-08 18:00:00,0.07618334911951041
1,LEV0,2018-02-08 19:00:00,0.0686908944031004
1,LEV0,2018-02-08 20:00:00,0.09120240347430694
1,LEV0,2018-02-08 21:00:00,0.10212213380403863
1,LEV0,2018-02-08 22:00:00,0.12442518937503565
1,LEV0,2018-02-08 23:00:00,0.12519996794968133
1,LEV0,2018-02-09 00:00:00,0.13417269921245575
1,LEV0,2018-02-09 01:00:00,0.11778726554019071
1,LEV0,2018-02-09 02:00:00,0.09250657469381818
1,LEV0,2018-02-09 03:00:00,0.0858991194402502
1,LEV0,2018-02-09 04:00:00,0.07170144252946507
1,LEV0,2018-02-09 05:00:00,0.07990251810069557
1,LEV0,2018-02-09 06:00:00,0.10536558554880472
1,LEV0,2018-02-09 07:00:00,0.11388234283493845
1,LEV0,2018-02-09 08:00:00,0.10505570146737131
1,LEV0,2018-02-09 09:00:00,0.09050404648696245
1,LEV0,2018-02-09 10:00:00,0.09255166681595846
1,LEV0,2018-02-09 11:00:00,0.0985530563584886
1,LEV0,2018-02-09 12:00:00,0.10261102434755046
1,LEV0,2018-02-09 13:00:00,0.1134075289907614
1,LEV0,2018-02-09 14:00:00,0.13608434703528685
1,LEV0,2018-02-09 15:00:00,0.12678711148341887
1,LEV0,2018-02-09 16:00:00,0.12817069186845775
1,LEV0,2018-02-09 17:00:00,0.12131710024613003
1,LEV0,2018-02-09 18:00:00,0.12504608932048464
1,LEV0,2018-02-09 19:00:00,0.12474254851841259
1,LEV0,2018-02-09 20:00:00,0.118906552900381
1,LEV0,2018-02-09 21:00:00,0.12337625296328676
1,LEV0,2018-02-09 22:00:00,0.1204362887188043
1,LEV0,2018-02-09 23:00:00,0.11537606284267844
1,LEV0,2018-02-10 00:00:00,0.10682079031143084
1,LEV0,2018-02-10 01:00:00,0.11084602242463264
1,LEV0,2018-02-10 02:00:00,0.11312857557125389
1,LEV0,2018-02-10 03:00:00,0.10747808614375252
1,LEV0,2018-02-10 04:00:00,0.09124944475680401
1,LEV0,2018-02-10 05:00:00,0.09111027932105413
1,LEV0,2018-02-10 06:00:00,0.09522932616597427
1,LEV0,2018-02-10 07:00:00,0.11155092767465312
1,LEV0,2018-02-10 08:00:00,0.11658645430068043
1,LEV0,2018-02-10 09:00:00,0.11889151944977674
1,LEV0,2018-02-10 10:00:00,0.11254014606129077
1,LEV0,2018-02-10 11:00:00,0.09144571994188666
1,LEV0,2018-02-10 12:00:00,0.08324958620236564
1,LEV0,2018-02-10 13:00:00,0.0901911415462129
1,LEV0,2018-02-10 14:00:00,0.11143577196511724
1,LEV0,2018-02-10 15:00:00,0.12212515728759948
1,LEV0,2018-02-10 16:00:00,0.11657313578590897
1,LEV0,2018-02-10 17:00:00,0.1019985497840567
1,LEV0,2018-02-10 18:00:00,0.10568766991776034
1,LEV0,2018-02-10 19:00:00,0.1103894408841566
1,LEV0,2018-02-10 20:00:00,0.1063594236294064
1,LEV0,2018-02-10 21:00:00,0.07697857728379306
1,LEV0,2018-02-10 22:00:00,0.06417511254072292
1,LEV0,2018-02-10 23:00:00,0.061597197829348124
1,LEV0,2018-02-11 00:00:00,0.08353341089483267
1,LEV0,2018-02-11 01:00:00,0.08706109814364102
1,LEV0,2018-02-11 02:00:00,0.08360561794978379
1,LEV0,2018-02-11 03:00:00,0.08855569356155792
1,LEV0,2018-02-11 04:00:00,0.0826373946284193
1,LEV0,2018-02-11 05:00:00,0.08070748036850464
1,LEV0,2018-02-11 06:00:00,0.1016350889807971
1,LEV0,2018-02-11 07:00:00,0.08860843692220727
1,LEV0,2018-02-11 08:00:00,0.07167220287169297
1,LEV0,2018-02-11 09:00:00,0.06136297771523628
1,LEV0,2018-02-11 10:00:00,0.06597643024085911
1,LEV0,2018-02-11 11:00:00,0.08087711954691658
1,LEV0,2018-02-11 12:00:00,0.07952732600145494
1,LEV0,2018-02-11 13:00:00,0.09917588638284727
1,LEV0,2018-02-11 14:00:00,0.10990504402899377
1,LEV0,2018-02-11 15:00:00,0.11149300686427355
1,LEV0,2018-02-11 16:00:00,0.10443840428966707
1,LEV0,2018-02-11 17:00:00,0.10230224835051786
1,LEV0,2018-02-11 18:00:00,0.08013366836436535
1,LEV0,2018-02-11 19:00:00,0.07427524335028027
1,LEV0,2018-02-11 20:00:00,0.055164640871896105
1,LEV0,2018-02-11 21:00:00,0.04736197117470301
1,LEV0,2018-02-11 22:00:00,0.04348499494031189
1,LEV0,2018-02-11 23:00:00,0.04385956387223946
1,LEV0,2018-02-12 00:00:00,0.04678796564377663
1,LEV0,2018-02-12 01:00:00,0.05889585482683743
1,LEV0,2018-02-12 02:00:00,0.07323600175206656
1,LEV0,2018-02-12 03:00:00,0.08806713102709378
1,LEV0,2018-02-12 04:00:00,0.10369847231923789
1,LEV0,2018-02-12 05:00:00,0.07044463331773333
1,LEV0,2018-02-12 06:00:00,0.056025047466024144
1,LEV0,2018-02-12 07:00:00,0.055551389114096614
1,LEV0,2018-02-12 08:00:00,0.08436424686537276
1,LEV0,2018-02-12 09:00:00,0.06547361983579908
1,LEV0,2018-02-12 10:00:00,0.062179281996101905
1,LEV0,2018-02-12 11:00:00,0.06473443274200393
1,LEV0,2018-02-12 12:00:00,0.09296764383048522
1,LEV0,2018-02-12 13:00:00,0.10051264838784311
1,LEV0,2018-02-12 14:00:00,0.08969287189533984
1,LEV0,2018-02-12 15:00:00,0.10527550760084074
1,LEV0,2018-02-12 16:00:00,0.11334907754901495
1,LEV0,2018-02-12 17:00:00,0.11824283860797968
1,LEV0,2018-02-12 18:00:00,0.09875825234206552
1,LEV0,2018-02-12 19:00:00,0.10011011344513096
1,LEV0,2018-02-12 20:00:00,0.10863698430995462
1,LEV0,2018-02-12 21:00:00,0.10012816808608611
1,LEV0,2018-02-12 22:00:00,0.10066248310942393
1,LEV0,2018-02-12 23:00:00,0.09705580577145471
1,LEV0,2018-02-13 00:00:00,0.09505985366899457
1,LEV0,2018-02-13 01:00:00,0.09343712299054935
1,LEV0,2018-02-13 02:00:00,0.08859332180303409
1,LEV0,2018-02-13 03:00:00,0.0948907420798075
1,LEV0,2018-02-13 04:00:00,0.07622346128364443
1,LEV0,2018-02-13 05:00:00,0.08063523002825301
1,LEV0,2018-02-13 06:00:00,0.07884231592995466
1,LEV0,2018-02-13 07:00:00,0.07803682239436734
1,LEV0,2018-02-13 08:00:00,0.08882318817551287
1,LEV0,2018-02-13 09:00:00,0.09530773021389313
1,LEV0,2018-02-13 10:00:00,0.08764428018493278
1,LEV0,2018-02-13 11:00:00,0.07320071279874629
1,LEV0,2018-02-13 12:00:00,0.07257964671808884
1,LEV0,2018-02-13 13:00:00,0.06767537369338358
1,LEV0,2018-02-13 14:00:00,0.06399458812445864
1,LEV0,2018-02-13 15:00:00,0.07343339106671976
1,LEV0,2018-02-13 16:00:00,0.08716701139725011
1,LEV0,2018-02-13 17:00:00,0.08936426339001183
1,LEV0,2018-02-13 18:00:00,0.08324543958375774
1,LEV0,2018-02-13 19:00:00,0.08290281569148975
1,LEV0,2018-02-13 20:00:00,0.08823964480374792
1,LEV0,2018-02-13 21:00:00,0.08974861073480313
1,LEV0,2018-02-13 22:00:00,0.08462964703529605
1,LEV0,2018-02-13 23:00:00,0.09098429049689112
1,LEV0,2018-02-14 00:00:00,0.06044359484948002
1,LEV0,2018-02-14 01:00:00,0.06817151135266539
1,LEV0,2018-02-14 02:00:00,0.06911358742969677
1,LEV0,2018-02-14 03:00:00,0.0897365257776243
1,LEV0,2018-02-14 04:00:00,0.08663624311775213
1,LEV0,2018-02-14 05:00:00,0.10655833366684998
1,LEV0,2018-02-14 06:00:00,0.11209206026317449
1,LEV0,2018-02-14 07:00:00,0.10777898571136343
1,LEV0,2018-02-14 08:00:00,0.1075255235296237
1,LEV0,2018-02-14 09:00:00,0.10520865741806204
1,LEV0,2018-02-14 10:00:00,0.11169275768425788
1,LEV0,2018-02-14 11:00:00,0.11654897266772056
1,LEV0,2018-02-14 12:00:00,0.10550334010751389
1,LEV0,2018-02-14 13:00:00,0.07496588877714327
1,LEV0,2018-02-14 14:00:00,0.038660108341144445
1,LEV0,2018-02-14 15:00:00,0.033248639174863766
1,LEV0,2018-02-14 16:00:00,0.039430397977285966
1,LEV0,2018-02-14 17:00:00,0.046296950962700235
1,LEV0,2018-02-14 18:00:00,0.045795851619655485
1,LEV0,2018-02-14 19:00:00,0.04693199258899019
1,LEV0,2018-02-14 20:00:00,0.05641680637924251
1,LEV0,2018-02-14 21:00:00,0.06013036120683479
1,LEV0,2018-02-14 22:00:00,0.06282391400468053
1,LEV0,2018-02-14 23:00:00,0.06711879004543761
1,LEV0,2018-02-15 00:00:00,0.0468477403858631
1,LEV0,2018-02-15 01:00:00,0.0503128213306854
1,LEV0,2018-02-15 02:00:00,0.0706935663430199
1,LEV0,2018-02-15 03:00:00,0.09161403262779054
1,LEV0,2018-02-15 04:00:00,0.06340487607377382
1,LEV0,2018-02-15 05:00:00,0.06817727981104861
1,LEV0,2018-02-15 06:00:00,0.07733185145960865
1,LEV0,2018-02-15 07:00:00,0.08442435054765171
1,LEV0,2018-02-15 08:00:00,0.10077420482418496
1,LEV0,2018-02-15 09:00:00,0.07903049734233415
1,LEV0,2018-02-15 10:00:00,0.06404082730133988
1,LEV0,2018-02-15 11:00:00,0.06859159398240315
1,LEV0,2018-02-15 12:00:00,0.06439206681810399
1,LEV0,2018-02-15 13:00:00,0.06512380618545414
1,LEV0,2018-02-15 14:00:00,0.0653503377993229
1,LEV0,2018-02-15 15:00:00,0.06853375230488713
1,LEV0,2018-02-15 16:00:00,0.07068275852842498
1,LEV0,2018-02-15 17:00:00,0.0792581420783683
1,LEV0,2018-02-15 18:00:00,0.06897673431200052
1,LEV0,2018-02-15 19:00:00,0.06697299063699672
1,LEV0,2018-02-15 20:00:00,0.0675570272731006
1,LEV0,2018-02-15 21:00:00,0.06504411493722514
1,LEV0,2018-02-15 22:00:00,0.06898201309240763
1,LEV0,2018-02-15 23:00:00,0.08564862133907665
1,LEV0,2018-02-16 00:00:00,0.08874143191081123
1,LEV0,2018-02-16 01:00:00,0.09184443633375046
1,LEV0,2018-02-16 02:00:00,0.09896155375285094
1,LEV0,2018-02-16 03:00:00,0.11008680231257043
1,LEV0,2018-02-16 04:00:00,0.09084202137790656
1,LEV0,2018-02-16 05:00:00,0.09157243511944554
1,LEV0,2018-02-16 06:00:00,0.0852380033699379
1,LEV0,2018-02-16 07:00:00,0.07680877958502907
1,LEV0,2018-02-16 08:00:00,0.08796766468354711
1,LEV0,2018-02-16 09:00:00,0.07898901966485175
1,LEV0,2018-02-16 10:00:00,0.07974786722739302
1,LEV0,2018-02-16 11:00:00,0.08950079760710017
1,LEV0,2018-02-16 12:00:00,0.08531997095869713
1,LEV0,2018-02-16 13:00:00,0.07864519337330445
1,LEV0,2018-02-16 14:00:00,0.09193455309568183
1,LEV0,2018-02-16 15:00:00,0.1047266838789929
1,LEV0,2018-02-16 16:00:00,0.09648910809817524
1,LEV0,2018-02-16 17:00:00,0.09881551745180778
1,LEV0,2018-02-16 18:00:00,0.09506217083541232
1,LEV0,2018-02-16 19:00:00,0.09395866759764751
1,LEV0,2018-02-16 20:00:00,0.0831721891902708
1,LEV0,2018-02-16 21:00:00,0.081958655086976
1,LEV0,2018-02-16 22:00:00,0.08220425240225747
