z_column,releases,ZSL_all
LEV0,2018-02-07 00:00:00,3116.9915675206676
LEV0,2018-02-07 01:00:00,3217.378719452263
LEV0,2018-02-07 02:00:00,3462.2793210259315
LEV0,2018-02-07 03:00:00,3609.9709602822136
LEV0,2018-02-07 04:00:00,3619.398473729671
LEV0,2018-02-07 05:00:00,3690.761257246973
LEV0,2018-02-07 06:00:00,3452.9596903157717
LEV0,2018-02-07 07:00:00,3365.3549891144116
LEV0,2018-02-07 08:00:00,3464.6701942345317
LEV0,2018-02-07 09:00:00,3517.7667942763765
LEV0,2018-02-07 10:00:00,3487.7295788886718
LEV0,2018-02-07 11:00:00,3512.067034922066
LEV0,2018-02-07 12:00:00,3588.032677170829
LEV0,2018-02-07 13:00:00,3755.8432517732736
LEV0,2018-02-07 14:00:00,3870.118388683277
LEV0,2018-02-07 15:00:00,3727.2055664319655
LEV0,2018-02-07 16:00:00,3705.9872402480146
LEV0,2018-02-07 17:00:00,3713.4616608922706
LEV0,2018-02-07 18:00:00,3603.1346126382405
LEV0,2018-02-07 19:00:00,3532.755102536097
LEV0,2018-02-07 20:00:00,3455.7465023964255
LEV0,2018-02-07 21:00:00,3496.06956137715
LEV0,2018-02-07 22:00:00,3458.649754231986
LEV0,2018-02-07 23:00:00,3385.3330078200934
LEV0,2018-02-08 00:00:00,3431.7473429329325
LEV0,2018-02-08 01:00:00,3326.235717476191
LEV0,2018-02-08 02:00:00,3368.3383042137775
LEV0,2018-02-08 03:00:00,3356.459458402839
LEV0,2018-02-08 04:00:00,3298.0805735278655
LEV0,2018-02-08 05:00:00,3598.359476727511
LEV0,2018-02-08 06:00:00,3565.808470233085
LEV0,2018-02-08 07:00:00,3585.973873102048
LEV0,2018-02-08 08:00:00,3625.213211740607
LEV0,2018-02-08 09:00:00,3638.144342901552
LEV0,2018-02-08 10:00:00,3671.9516668935403
LEV0,2018-02-08 11:00:00,3704.123903982301
LEV0,2018-02-08 12:00:00,3821.3452413626246
LEV0,2018-02-08 13:00:00,3884.2913197828984
LEV0,2018-02-08 14:00:00,3953.4521209033915
LEV0,2018-02-08 15:00:00,3934.899724511505
LEV0,2018-02-08 16:00:00,3846.1729491156207
LEV0,2018-02-08 17:00:00,3880.7890999823876
LEV0,2018-02-08 18:00:00,3934.1403422707
LEV0,2018-02-08 19:00:00,3813.7003285637315
LEV0,2018-02-08 20:00:00,3587.0036439546543
LEV0,2018-02-08 21:00:00,3423.4164628776566
LEV0,2018-02-08 22:00:00,3135.84969960692
LEV0,2018-02-08 23:00:00,3034.486388429562
LEV0,2018-02-09 00:00:00,2889.998831033841
LEV0,2018-02-09 01:00:00,3079.7908685008533
LEV0,2018-02-09 02:00:00,2993.805637625424
LEV0,2018-02-09 03:00:00,3026.4655414504223
LEV0,2018-02-09 04:00:00,3432.3161947622552
LEV0,2018-02-09 05:00:00,3171.2865011802855
LEV0,2018-02-09 06:00:00,3127.9476683970784
LEV0,2018-02-09 07:00:00,3400.9280558884093
LEV0,2018-02-09 08:00:00,3454.1931045034858
LEV0,2018-02-09 09:00:00,3470.5209512674714
LEV0,2018-02-09 10:00:00,3457.9139182471145
LEV0,2018-02-09 11:00:00,3503.1153963168326
LEV0,2018-02-09 12:00:00,3486.955572419573
LEV0,2018-02-09 13:00:00,3577.2482909791365
LEV0,2018-02-09 14:00:00,3694.4186332384556
LEV0,2018-02-09 15:00:00,3474.74028930893
LEV0,2018-02-09 16:00:00,3331.5872965787958
LEV0,2018-02-09 17:00:00,3182.7315818561797
LEV0,2018-02-09 18:00:00,3121.775197426258
LEV0,2018-02-09 19:00:00,3189.1186436731127
LEV0,2018-02-09 20:00:00,2774.120728890944
LEV0,2018-02-09 21:00:00,2595.759270825049
LEV0,2018-02-09 22:00:00,2510.112481620707
LEV0,2018-02-09 23:00:00,2520.136315149543
LEV0,2018-02-10 00:00:00,2413.253368749825
LEV0,2018-02-10 01:00:00,2522.6856902017516
LEV0,2018-02-10 02:00:00,2575.585924091523
LEV0,2018-02-10 03:00:00,2562.201651672167
LEV0,2018-02-10 04:00:00,2710.370907057847
LEV0,2018-02-10 05:00:00,2794.8673553275326
LEV0,2018-02-10 06:00:00,2810.7737273226294
LEV0,2018-02-10 07:00:00,2977.769062006119
LEV0,2018-02-10 08:00:00,3175.2191121211467
LEV0,2018-02-10 09:00:00,3215.1540591232233
LEV0,2018-02-10 10:00:00,3164.2269077848496
LEV0,2018-02-10 11:00:00,2923.740775275992
LEV0,2018-02-10 12:00:00,2749.034356434719
LEV0,2018-02-10 13:00:00,2859.6979425477484
LEV0,2018-02-10 14:00:00,3074.4425411198936
LEV0,2018-02-10 15:00:00,3011.0369857593596
LEV0,2018-02-10 16:00:00,3077.9789284158123
LEV0,2018-02-10 17:00:00,3132.1252842170884
LEV0,2018-02-10 18:00:00,2928.760678017238
LEV0,2018-02-10 19:00:00,2748.7224800185527
LEV0,2018-02-10 20:00:00,2699.2823935238334
LEV0,2018-02-10 21:00:00,2824.9040187125984
LEV0,2018-02-10 22:00:00,2695.80022961451
LEV0,2018-02-10 23:00:00,3008.4921329178833
LEV0,2018-02-11 00:00:00,3107.429541380735
LEV0,2018-02-11 01:00:00,3146.030975855159
LEV0,2018-02-11 02:00:00,3172.4363399972613
LEV0,2018-02-11 03:00:00,3143.8725897339255
LEV0,2018-02-11 04:00:00,3255.552198057227
LEV0,2018-02-11 05:00:00,3266.0929266413455
LEV0,2018-02-11 06:00:00,3286.999308897918
LEV0,2018-02-11 07:00:00,3439.547473383003
LEV0,2018-02-11 08:00:00,3317.4559260251194
LEV0,2018-02-11 09:00:00,3245.9442217361616
LEV0,2018-02-11 10:00:00,3343.4167521361087
LEV0,2018-02-11 11:00:00,3525.0841436303754
LEV0,2018-02-11 12:00:00,3532.837730007251
LEV0,2018-02-11 13:00:00,3703.180487061666
LEV0,2018-02-11 14:00:00,3804.814186133709
LEV0,2018-02-11 15:00:00,3848.339136190576
LEV0,2018-02-11 16:00:00,3732.5450706599913
LEV0,2018-02-11 17:00:00,3625.8690572611613
LEV0,2018-02-11 18:00:00,3668.0547990479313
LEV0,2018-02-11 19:00:00,3698.2249235030145
LEV0,2018-02-11 20:00:00,2347.0865420184327
LEV0,2018-02-11 21:00:00,2105.041885965618
LEV0,2018-02-11 22:00:00,2138.134640610514
LEV0,2018-02-11 23:00:00,2447.474170977582
LEV0,2018-02-12 00:00:00,2543.2487642878314
LEV0,2018-02-12 01:00:00,3060.8313036799623
LEV0,2018-02-12 02:00:00,3536.5529956178657
LEV0,2018-02-12 03:00:00,3509.5786209218954
LEV0,2018-02-12 04:00:00,3616.738899316114
LEV0,2018-02-12 05:00:00,3137.9904765873503
LEV0,2018-02-12 06:00:00,2868.290304672311
LEV0,2018-02-12 07:00:00,2895.705217881463
LEV0,2018-02-12 08:00:00,3622.954912948281
LEV0,2018-02-12 09:00:00,3091.060523814481
LEV0,2018-02-12 10:00:00,2875.5830944014697
LEV0,2018-02-12 11:00:00,3021.9626731559447
LEV0,2018-02-12 12:00:00,3497.3495074293223
LEV0,2018-02-12 13:00:00,3481.0021943364186
LEV0,2018-02-12 14:00:00,3210.017544687902
LEV0,2018-02-12 15:00:00,3322.5183982924846
LEV0,2018-02-12 16:00:00,3227.5274720827742
LEV0,2018-02-12 17:00:00,3081.777531619541
LEV0,2018-02-12 18:00:00,3035.8437474071343
LEV0,2018-02-12 19:00:00,2988.751769542713
LEV0,2018-02-12 20:00:00,3022.0588762952148
LEV0,2018-02-12 21:00:00,2959.2492971924376
LEV0,2018-02-12 22:00:00,2856.6386724612703
LEV0,2018-02-12 23:00:00,2794.284639042974
LEV0,2018-02-13 00:00:00,2806.384506015603
LEV0,2018-02-13 01:00:00,2740.04269480761
LEV0,2018-02-13 02:00:00,2835.6488018696205
LEV0,2018-02-13 03:00:00,2753.4099239403645
LEV0,2018-02-13 04:00:00,2751.183127051284
LEV0,2018-02-13 05:00:00,2756.7459587229537
LEV0,2018-02-13 06:00:00,2801.0950355302216
LEV0,2018-02-13 07:00:00,2785.629985359632
LEV0,2018-02-13 08:00:00,2942.2057830628605
LEV0,2018-02-13 09:00:00,3110.575690609614
LEV0,2018-02-13 10:00:00,3155.565913530465
LEV0,2018-02-13 11:00:00,3146.674504885477
LEV0,2018-02-13 12:00:00,3306.8988314994
LEV0,2018-02-13 13:00:00,3158.552910986598
LEV0,2018-02-13 14:00:00,2864.0281913270865
LEV0,2018-02-13 15:00:00,2959.678328369597
LEV0,2018-02-13 16:00:00,3011.3651847008914
LEV0,2018-02-13 17:00:00,2600.4150180749
LEV0,2018-02-13 18:00:00,2405.225754442508
LEV0,2018-02-13 19:00:00,2366.8532759599298
LEV0,2018-02-13 20:00:00,2344.441817581118
LEV0,2018-02-13 21:00:00,2312.3519781962136
LEV0,2018-02-13 22:00:00,2154.3953798148345
LEV0,2018-02-13 23:00:00,2113.8705293166895
LEV0,2018-02-14 00:00:00,1639.1979913999294
LEV0,2018-02-14 01:00:00,1742.983572607995
LEV0,2018-02-14 02:00:00,1734.303529461571
LEV0,2018-02-14 03:00:00,1877.686782180608
LEV0,2018-02-14 04:00:00,1560.1278271465944
LEV0,2018-02-14 05:00:00,2191.892338081661
LEV0,2018-02-14 06:00:00,2336.396795280797
LEV0,2018-02-14 07:00:00,2298.0412223832595
LEV0,2018-02-14 08:00:00,2234.916222833201
LEV0,2018-02-14 09:00:00,2219.370311302011
LEV0,2018-02-14 10:00:00,1915.7992266392682
LEV0,2018-02-14 11:00:00,1526.146486259892
LEV0,2018-02-14 12:00:00,1493.862817514203
LEV0,2018-02-14 13:00:00,1383.1853235632962
LEV0,2018-02-14 14:00:00,1445.7997575449392
LEV0,2018-02-14 15:00:00,1653.9431830918907
LEV0,2018-02-14 16:00:00,1997.7912636799913
LEV0,2018-02-14 17:00:00,2239.8739601678008
LEV0,2018-02-14 18:00:00,2161.124876257179
LEV0,2018-02-14 19:00:00,2098.6085804841064
LEV0,2018-02-14 20:00:00,2176.446449232858
LEV0,2018-02-14 21:00:00,2431.844806725793
LEV0,2018-02-14 22:00:00,2596.7925538187806
LEV0,2018-02-14 23:00:00,2530.5554120389074
LEV0,2018-02-15 00:00:00,1856.688326117212
LEV0,2018-02-15 01:00:00,1852.341768524482
LEV0,2018-02-15 02:00:00,2766.076216512494
LEV0,2018-02-15 03:00:00,3073.4955912864984
LEV0,2018-02-15 04:00:00,2112.111274872011
LEV0,2018-02-15 05:00:00,1911.3324771451228
LEV0,2018-02-15 06:00:00,2239.5126204518006
LEV0,2018-02-15 07:00:00,2639.0350081867714
LEV0,2018-02-15 08:00:00,3035.681131501161
LEV0,2018-02-15 09:00:00,2429.4574275920995
LEV0,2018-02-15 10:00:00,1623.9822782876095
LEV0,2018-02-15 11:00:00,1564.770383614891
LEV0,2018-02-15 12:00:00,1535.2973377341452
LEV0,2018-02-15 13:00:00,1726.048033328947
LEV0,2018-02-15 14:00:00,1814.9201682898286
LEV0,2018-02-15 15:00:00,2034.4013277862612
LEV0,2018-02-15 16:00:00,2091.9514559693685
LEV0,2018-02-15 17:00:00,2536.630260283674
LEV0,2018-02-15 18:00:00,2344.6709305508166
LEV0,2018-02-15 19:00:00,2131.223641974364
LEV0,2018-02-15 20:00:00,2121.8058849818312
LEV0,2018-02-15 21:00:00,2007.5424437586157
LEV0,2018-02-15 22:00:00,2079.4366099484873
LEV0,2018-02-15 23:00:00,2173.657899274028
LEV0,2018-02-16 00:00:00,2256.670522988181
LEV0,2018-02-16 01:00:00,2271.5455954079853
LEV0,2018-02-16 02:00:00,2395.428838205902
LEV0,2018-02-16 03:00:00,2646.7736308903472
LEV0,2018-02-16 04:00:00,2079.8856122351012
LEV0,2018-02-16 05:00:00,2169.41943359237
LEV0,2018-02-16 06:00:00,2224.924217837055
LEV0,2018-02-16 07:00:00,1984.5164659310594
LEV0,2018-02-16 08:00:00,2227.141110745229
LEV0,2018-02-16 09:00:00,2123.341437464742
LEV0,2018-02-16 10:00:00,2199.2812797796987
LEV0,2018-02-16 11:00:00,2493.518508431481
LEV0,2018-02-16 12:00:00,2329.9111689242795
LEV0,2018-02-16 13:00:00,2358.3972049897197
LEV0,2018-02-16 14:00:00,2590.901972534174
LEV0,2018-02-16 15:00:00,2632.179948247384
LEV0,2018-02-16 16:00:00,2555.5086484643557
LEV0,2018-02-16 17:00:00,2575.6885358350023
LEV0,2018-02-16 18:00:00,2599.971753831604
LEV0,2018-02-16 19:00:00,2688.9670206495553
LEV0,2018-02-16 20:00:00,2750.2150334603366
LEV0,2018-02-16 21:00:00,2806.654160999051
LEV0,2018-02-16 22:00:00,2848.8703602411124
LEV0,2018-02-16 23:00:00,2869.740605808819
LEV0,2018-02-17 00:00:00,2835.034108933028
LEV0,2018-02-17 01:00:00,2749.801480833972
LEV0,2018-02-17 02:00:00,2674.5816316218566
LEV0,2018-02-17 03:00:00,2680.0834353597916
LEV0,2018-02-17 04:00:00,2640.336601238275
LEV0,2018-02-17 05:00:00,2862.1483962288576
LEV0,2018-02-17 06:00:00,3058.4634026849494
LEV0,2018-02-17 07:00:00,3058.129394714442
LEV0,2018-02-17 08:00:00,3101.4093165987956
LEV0,2018-02-17 09:00:00,3171.3990878048703
LEV0,2018-02-17 10:00:00,3255.5875796201185
LEV0,2018-02-17 11:00:00,3269.565043839854
LEV0,2018-02-17 12:00:00,3305.1958972851135
LEV0,2018-02-17 13:00:00,3282.482084450205
LEV0,2018-02-17 14:00:00,3468.911055006932
LEV0,2018-02-17 15:00:00,3508.1837989390237
LEV0,2018-02-17 16:00:00,3384.2101040357866
LEV0,2018-02-17 17:00:00,3279.860201709142
LEV0,2018-02-17 18:00:00,3287.7158083466084
LEV0,2018-02-17 19:00:00,3364.4782048303778
LEV0,2018-02-17 20:00:00,3351.1704304998816
LEV0,2018-02-17 21:00:00,3323.0158230704087
LEV0,2018-02-17 22:00:00,3302.698486793628
LEV0,2018-02-17 23:00:00,3266.3366145509976
LEV0,2018-02-18 00:00:00,3335.121280399882
LEV0,2018-02-18 01:00:00,3424.085380673592
LEV0,2018-02-18 02:00:00,3538.065268038384
LEV0,2018-02-18 03:00:00,3636.4461116184257
LEV0,2018-02-18 04:00:00,3710.395858084441
LEV0,2018-02-18 05:00:00,3738.898267086195
LEV0,2018-02-18 06:00:00,3774.2816672634694
LEV0,2018-02-18 07:00:00,3829.1607781372904
LEV0,2018-02-18 08:00:00,3940.608372697879
LEV0,2018-02-18 09:00:00,4048.1991821245547
LEV0,2018-02-18 10:00:00,4070.770142054777
LEV0,2018-02-18 11:00:00,4028.2114787785913
LEV0,2018-02-18 12:00:00,3944.7531956335047
LEV0,2018-02-18 13:00:00,4063.332050650588
LEV0,2018-02-18 14:00:00,4111.464383718904
LEV0,2018-02-18 15:00:00,4090.733775273905
LEV0,2018-02-18 16:00:00,4039.828843377579
LEV0,2018-02-18 17:00:00,4057.5659221703295
LEV0,2018-02-18 18:00:00,4079.916263428048
LEV0,2018-02-18 19:00:00,4052.342902564565
LEV0,2018-02-18 20:00:00,4067.360673854385
LEV0,2018-02-18 21:00:00,4037.6246781527984
LEV0,2018-02-18 22:00:00,4004.0213005576584
LEV0,2018-02-18 23:00:00,3991.560331996879
LEV0,2018-02-19 00:00:00,4037.101850564352
LEV0,2018-02-19 01:00:00,4043.041647696922
LEV0,2018-02-19 02:00:00,4098.197630385149
LEV0,2018-02-19 03:00:00,4111.528284867654
LEV0,2018-02-19 04:00:00,4147.853349224753
LEV0,2018-02-19 05:00:00,4165.529713773374
LEV0,2018-02-19 06:00:00,4164.8592639142935
LEV0,2018-02-19 07:00:00,4238.63542559413
LEV0,2018-02-19 08:00:00,4366.263443309282
LEV0,2018-02-19 09:00:00,4381.083152909121
LEV0,2018-02-19 10:00:00,4373.008642606355
LEV0,2018-02-19 11:00:00,4367.439088962903
LEV0,2018-02-19 12:00:00,4192.805222388956
LEV0,2018-02-19 13:00:00,4163.85513207905
LEV0,2018-02-19 14:00:00,4317.692100540492
LEV0,2018-02-19 15:00:00,4266.019954717539
LEV0,2018-02-19 16:00:00,4270.380506124076
LEV0,2018-02-19 17:00:00,4282.2943307668975
LEV0,2018-02-19 18:00:00,4264.386572191145
LEV0,2018-02-19 19:00:00,4243.778805989536
LEV0,2018-02-19 20:00:00,4274.24504452946
LEV0,2018-02-19 21:00:00,4228.375378392058
LEV0,2018-02-19 22:00:00,4296.21218556654
LEV0,2018-02-19 23:00:00,4310.8430738375155
LEV0,2018-02-20 00:00:00,4301.2014221555555
LEV0,2018-02-20 01:00:00,4135.56765948904
LEV0,2018-02-20 02:00:00,3890.545592393946
LEV0,2018-02-20 03:00:00,4002.2934444726898
LEV0,2018-02-20 04:00:00,4161.590250802815
LEV0,2018-02-20 05:00:00,4130.056243710604
LEV0,2018-02-20 06:00:00,4194.115916533971
LEV0,2018-02-20 07:00:00,4220.073133273473
LEV0,2018-02-20 08:00:00,4242.282225076307
LEV0,2018-02-20 09:00:00,4165.810950317481
LEV0,2018-02-20 10:00:00,4398.250985277072
LEV0,2018-02-20 11:00:00,4393.810291034661
LEV0,2018-02-20 12:00:00,4367.819546228415
LEV0,2018-02-20 13:00:00,4360.5900179979235
LEV0,2018-02-20 14:00:00,4342.573129139417
LEV0,2018-02-20 15:00:00,4354.768857750317
LEV0,2018-02-20 16:00:00,4325.141829261794
LEV0,2018-02-20 17:00:00,4339.869230165107
LEV0,2018-02-20 18:00:00,4332.11361966346
LEV0,2018-02-20 19:00:00,4313.099068202694
LEV0,2018-02-20 20:00:00,4263.98835549212
LEV0,2018-02-20 21:00:00,4248.967993276641
LEV0,2018-02-20 22:00:00,4214.5881856219285
LEV0,2018-02-20 23:00:00,4238.671717164846
LEV0,2018-02-21 00:00:00,4194.713808934569
LEV0,2018-02-21 01:00:00,4203.42461921775
LEV0,2018-02-21 02:00:00,4220.958581653568
LEV0,2018-02-21 03:00:00,4240.3963106988995
LEV0,2018-02-21 04:00:00,4334.852961751636
LEV0,2018-02-21 05:00:00,4531.491983075234
LEV0,2018-02-21 06:00:00,4457.255751090949
LEV0,2018-02-21 07:00:00,4453.353743942794
LEV0,2018-02-21 08:00:00,4430.413155738425
LEV0,2018-02-21 09:00:00,4334.6268996215595
LEV0,2018-02-21 10:00:00,4313.644233597673
LEV0,2018-02-21 11:00:00,4305.9634716882165
LEV0,2018-02-21 12:00:00,4342.935728360527
LEV0,2018-02-21 13:00:00,4349.654245803329
LEV0,2018-02-21 14:00:00,4305.590346610912
LEV0,2018-02-21 15:00:00,4177.1251552670565
LEV0,2018-02-21 16:00:00,4037.794016737306
LEV0,2018-02-21 17:00:00,4025.661574748858
LEV0,2018-02-21 18:00:00,4079.222130367157
LEV0,2018-02-21 19:00:00,4033.702941230747
LEV0,2018-02-21 20:00:00,3988.488968324148
LEV0,2018-02-21 21:00:00,3992.6402445334697
LEV0,2018-02-21 22:00:00,4077.559836990381
LEV0,2018-02-21 23:00:00,4047.2180182954426
LEV0,2018-02-22 00:00:00,4031.0174677480827
LEV0,2018-02-22 01:00:00,4222.321027725509
LEV0,2018-02-22 02:00:00,4305.02756372719
LEV0,2018-02-22 03:00:00,4277.8317170244945
LEV0,2018-02-22 04:00:00,4206.952878265335
LEV0,2018-02-22 05:00:00,4241.947519757666
LEV0,2018-02-22 06:00:00,4276.733379166509
LEV0,2018-02-22 07:00:00,4308.951830897988
LEV0,2018-02-22 08:00:00,4274.466854487557
LEV0,2018-02-22 09:00:00,4290.045373008843
LEV0,2018-02-22 10:00:00,4260.735241356761
LEV0,2018-02-22 11:00:00,4209.229229176594
LEV0,2018-02-22 12:00:00,4223.235206908775
LEV0,2018-02-22 13:00:00,4228.633714275536
LEV0,2018-02-22 14:00:00,4264.264158958507
LEV0,2018-02-22 15:00:00,4190.5595380747045
LEV0,2018-02-22 16:00:00,4170.65302230904
LEV0,2018-02-22 17:00:00,4068.903784997741
LEV0,2018-02-22 18:00:00,3944.6761471593163
LEV0,2018-02-22 19:00:00,3921.898650259243
LEV0,2018-02-22 20:00:00,3886.4836731876317
LEV0,2018-02-22 21:00:00,3782.8298687790666
LEV0,2018-02-22 22:00:00,3752.784800355823
LEV0,2018-02-22 23:00:00,3817.0815493967502
LEV0,2018-02-23 00:00:00,3742.72877382399
LEV0,2018-02-23 01:00:00,3640.427124749951
LEV0,2018-02-23 02:00:00,3447.4751750059854
LEV0,2018-02-23 03:00:00,3542.0497808816895
LEV0,2018-02-23 04:00:00,3691.3380545660852
LEV0,2018-02-23 05:00:00,3836.437687889226
LEV0,2018-02-23 06:00:00,3839.947359155814
LEV0,2018-02-23 07:00:00,3748.7322415040253
LEV0,2018-02-23 08:00:00,3877.6133341573454
LEV0,2018-02-23 09:00:00,4006.6081095486784
LEV0,2018-02-23 10:00:00,3979.9695126891957
LEV0,2018-02-23 11:00:00,3979.256358987624
LEV0,2018-02-23 12:00:00,3951.8165338955137
LEV0,2018-02-23 13:00:00,3983.692095243195
LEV0,2018-02-23 14:00:00,3982.220347032043
LEV0,2018-02-23 15:00:00,4053.1172946265574
LEV0,2018-02-23 16:00:00,4066.852542015601
LEV0,2018-02-23 17:00:00,4015.969880266759
LEV0,2018-02-23 18:00:00,3980.515240793273
LEV0,2018-02-23 19:00:00,3970.220202254737
LEV0,2018-02-23 20:00:00,3902.2324447270057
LEV0,2018-02-23 21:00:00,3964.2827271017136
LEV0,2018-02-23 22:00:00,3951.539662104805
LEV0,2018-02-23 23:00:00,4042.498433917611
LEV0,2018-02-24 00:00:00,3977.6475845576524
LEV0,2018-02-24 01:00:00,3996.85598591113
LEV0,2018-02-24 02:00:00,4058.5031440343537
LEV0,2018-02-24 03:00:00,4074.2670037740636
LEV0,2018-02-24 04:00:00,4145.614844544644
LEV0,2018-02-24 05:00:00,4144.254486363432
LEV0,2018-02-24 06:00:00,4157.570540182827
LEV0,2018-02-24 07:00:00,4122.107240410812
LEV0,2018-02-24 08:00:00,4131.00887604389
LEV0,2018-02-24 09:00:00,4157.673508721885
LEV0,2018-02-24 10:00:00,4171.59584436882
LEV0,2018-02-24 11:00:00,4216.606672543664
LEV0,2018-02-24 12:00:00,4323.095755851343
LEV0,2018-02-24 13:00:00,4352.8798146998015
LEV0,2018-02-24 14:00:00,4307.260341700694
LEV0,2018-02-24 15:00:00,4153.711399798784
LEV0,2018-02-24 16:00:00,4148.938231082996
LEV0,2018-02-24 17:00:00,4149.244608630868
LEV0,2018-02-24 18:00:00,4057.505298939681
LEV0,2018-02-24 19:00:00,3893.69523309822
LEV0,2018-02-24 20:00:00,3893.120322497658
LEV0,2018-02-24 21:00:00,3847.163571289597
LEV0,2018-02-24 22:00:00,3871.8353944545356
LEV0,2018-02-24 23:00:00,4006.1171399814802
LEV0,2018-02-25 00:00:00,4139.532039253482
LEV0,2018-02-25 01:00:00,4111.790774871324
LEV0,2018-02-25 02:00:00,4150.724322957708
LEV0,2018-02-25 03:00:00,3984.22824794367
LEV0,2018-02-25 04:00:00,3957.009604806707
LEV0,2018-02-25 05:00:00,3840.753545709454
LEV0,2018-02-25 06:00:00,3780.004289883378
LEV0,2018-02-25 07:00:00,3565.7553639743364
LEV0,2018-02-25 08:00:00,3678.865601069484
LEV0,2018-02-25 09:00:00,3939.599429561527
LEV0,2018-02-25 10:00:00,4140.714619362575
LEV0,2018-02-25 11:00:00,4156.460149183723
LEV0,2018-02-25 12:00:00,4104.251377215196
LEV0,2018-02-25 13:00:00,4117.6064927466
LEV0,2018-02-25 14:00:00,4037.225091344529
LEV0,2018-02-25 15:00:00,4075.9301644148677
LEV0,2018-02-25 16:00:00,3996.305683785726
LEV0,2018-02-25 17:00:00,3947.937927182833
LEV0,2018-02-25 18:00:00,3891.089087035907
LEV0,2018-02-25 19:00:00,3850.2129306428133
LEV0,2018-02-25 20:00:00,3807.342575487326
LEV0,2018-02-25 21:00:00,3866.331902389391
LEV0,2018-02-25 22:00:00,3900.563771713745
LEV0,2018-02-25 23:00:00,3948.578544542977
LEV0,2018-02-26 00:00:00,3965.6805173801113
LEV0,2018-02-26 01:00:00,3895.5702596813276
LEV0,2018-02-26 02:00:00,3651.2733546907125
LEV0,2018-02-26 03:00:00,3394.8418620049288
LEV0,2018-02-26 04:00:00,3581.9892669624815
LEV0,2018-02-26 05:00:00,3485.8770907367634
LEV0,2018-02-26 06:00:00,3606.7608598533116
LEV0,2018-02-26 07:00:00,3412.7670427508274
LEV0,2018-02-26 08:00:00,3569.905750629596
LEV0,2018-02-26 09:00:00,3882.5716369590436
LEV0,2018-02-26 10:00:00,3862.6519895735587
LEV0,2018-02-26 11:00:00,3935.7680989632545
LEV0,2018-02-26 12:00:00,3962.288531682798
LEV0,2018-02-26 13:00:00,3971.6271598153085
LEV0,2018-02-26 14:00:00,3913.4099486457512
LEV0,2018-02-26 15:00:00,3913.1339765719645
LEV0,2018-02-26 16:00:00,3864.9927646113256
LEV0,2018-02-26 17:00:00,3844.9921673680897
LEV0,2018-02-26 18:00:00,3881.421504903103
LEV0,2018-02-26 19:00:00,3986.5237268277483
LEV0,2018-02-26 20:00:00,3969.3728159811385
LEV0,2018-02-26 21:00:00,3989.0862236749604
LEV0,2018-02-26 22:00:00,3951.6399121150043
LEV0,2018-02-26 23:00:00,3960.566091729079
LEV0,2018-02-27 00:00:00,3971.888139697409
LEV0,2018-02-27 01:00:00,3929.3874101733772
LEV0,2018-02-27 02:00:00,3976.802046523385
LEV0,2018-02-27 03:00:00,4003.8750490202106
LEV0,2018-02-27 04:00:00,4023.084917669038
LEV0,2018-02-27 05:00:00,4035.1419804660745
LEV0,2018-02-27 06:00:00,4026.6340163001787
LEV0,2018-02-27 07:00:00,4042.591429099643
LEV0,2018-02-27 08:00:00,4056.774343384873
LEV0,2018-02-27 09:00:00,4072.7349256387724
LEV0,2018-02-27 10:00:00,4068.283180647139
LEV0,2018-02-27 11:00:00,4092.734723602039
LEV0,2018-02-27 12:00:00,4111.9182365623155
LEV0,2018-02-27 13:00:00,4238.836640117568
LEV0,2018-02-27 14:00:00,4109.998505899215
LEV0,2018-02-27 15:00:00,4067.0626937943575
LEV0,2018-02-27 16:00:00,4142.612304779096
LEV0,2018-02-27 17:00:00,4128.184124318967
LEV0,2018-02-27 18:00:00,4168.95217520192
LEV0,2018-02-27 19:00:00,4132.587591846447
LEV0,2018-02-27 20:00:00,4070.106957469582
LEV0,2018-02-27 21:00:00,4074.8966937344144
LEV0,2018-02-27 22:00:00,3984.603711000154
LEV0,2018-02-27 23:00:00,3992.0173825208067
LEV0,2018-02-28 00:00:00,3827.2103840811956
LEV0,2018-02-28 01:00:00,3950.734878654447
LEV0,2018-02-28 02:00:00,3946.144289531397
LEV0,2018-02-28 03:00:00,3976.486197458509
LEV0,2018-02-28 04:00:00,4020.6496784487636
LEV0,2018-02-28 05:00:00,4018.4622484964266
LEV0,2018-02-28 06:00:00,4067.835425818233
LEV0,2018-02-28 07:00:00,4134.921896594657
LEV0,2018-02-28 08:00:00,4113.240516943778
LEV0,2018-02-28 09:00:00,4142.241132643233
LEV0,2018-02-28 10:00:00,4258.093827402368
LEV0,2018-02-28 11:00:00,4372.717566135926
LEV0,2018-02-28 12:00:00,4312.979562919708
LEV0,2018-02-28 13:00:00,4287.8229269074745
LEV0,2018-02-28 14:00:00,4300.636295700254
LEV0,2018-02-28 15:00:00,4263.044631178485
LEV0,2018-02-28 16:00:00,4207.10988516831
LEV0,2018-02-28 17:00:00,4178.984336560768
LEV0,2018-02-28 18:00:00,4015.374841478455
LEV0,2018-02-28 19:00:00,3886.4778125814432
LEV0,2018-02-28 20:00:00,3901.884448835679
LEV0,2018-02-28 21:00:00,3917.3745902133323
LEV0,2018-02-28 22:00:00,3864.682456190923
LEV0,2018-02-28 23:00:00,3911.52680464302
LEV0,2018-03-01 00:00:00,4083.960025752785
